time,cleaned_SG,IMF_cleaned
6.126,3.2759503383187916,3.0649078691202503
6.127,3.2756865441305827,3.064785194964784
6.128,3.2754230691132222,3.0646659963911715
6.129,3.27515989888161,3.064541852017558
6.13,3.274897022247567,3.064408534318941
6.131,3.2746344247682013,3.064260481532631
6.132,3.2743720943997547,3.0640939506455
6.133,3.2741100189572205,3.063921681536939
6.134,3.2738481803086565,3.06374477481547
6.135,3.273586561538717,3.063561968953217
6.136,3.2733251525690448,3.063366616690795
6.137,3.273063943631096,3.0631554221302886
6.138,3.272802924375356,3.062936926505898
6.139,3.2725420812875523,3.0627131252077024
6.14,3.2722814081470344,3.062495184071203
6.141,3.272020898695663,3.0622670964975627
6.142,3.271760545070864,3.0620279316817407
6.143,3.271500332876335,3.061770439662018
6.144,3.2712402480217917,3.0614972678367143
6.145,3.270980277498322,3.061218226622219
6.146,3.2707204104851533,3.0609385758102348
6.147,3.2704606403446315,3.0606829657417984
6.148,3.2702009596916044,3.0604483004039302
6.149,3.2699413519354157,3.060226144696619
6.15,3.2696818057770076,3.0600157497526084
6.151,3.2694223067813986,3.0598233076637107
6.152,3.2691628429270754,3.0596540556682634
6.153,3.268903398749798,3.059496299331463
6.154,3.2686439656013224,3.0593275803101467
6.155,3.2683845385287413,3.059137523742797
6.156,3.2681251136616725,3.05892640257107
6.157,3.2678656812472973,3.0586940259861337
6.158,3.267606232720312,3.0584588158489923
6.159,3.267346751448736,3.0582322899987604
6.16,3.2670872210322126,3.0580082378593962
6.161,3.266827631062534,3.0577822168582505
6.162,3.2665679760430404,3.0575530701731246
6.163,3.2663082419300835,3.057341008314105
6.164,3.2660484144769435,3.05716520868771
6.165,3.265788481549938,3.0570185431160337
6.166,3.265528434221069,3.0568684814795
6.167,3.2652682721173307,3.0567128221414643
6.168,3.265007984591362,3.0565609377727814
6.169,3.2647475567257485,3.0564121493651273
6.17,3.2644869787641224,3.0562397549622977
6.171,3.2642262411271252,3.056044231366884
6.172,3.263965333989654,3.0558480078937333
6.173,3.2637042518001333,3.0556398210936377
6.174,3.2634429893388774,3.055406047433591
6.175,3.2631815396673796,3.0551426694365498
6.176,3.262919897889278,3.0548687005752235
6.177,3.262658052430929,3.054562744874244
6.178,3.2623959948605465,3.0542306910269184
6.179,3.262133723831075,3.0538767258802224
6.18,3.2618712307025595,3.0534801767969766
6.181,3.2616085112899245,3.053059943122897
6.182,3.2613455584785855,3.052657734239476
6.183,3.2610823664732056,3.05228247709263
6.184,3.2608189250343695,3.0518981353637775
6.185,3.2605552292905395,3.051487288598673
6.186,3.260291279192005,3.051035540758659
6.187,3.2600270726873815,3.0505627549293304
6.188,3.259762607885118,3.0500882602715205
6.189,3.2594978865072544,3.0495795224390436
6.19,3.259232901397238,3.04905325000515
6.191,3.258967651420614,3.048531580769186
6.192,3.258702139554562,3.0480110353809127
6.193,3.2584363658366393,3.04747110007689
6.194,3.2581703270648164,3.0469135983158293
6.195,3.257904021606801,3.046359085558027
6.196,3.2576374477987944,3.0457929137492172
6.197,3.257370599998865,3.045189040802634
6.198,3.257103475401614,3.0445478287484353
